id_venda,data,ano,mês,dia,id_cliente,customer_segment,regiao,estado,produto_categoria,produto_nome,canal_venda,quantidade,preco_unitario,pct_desconto,gross_revenue,discount_value,net_revenue,cost,profit,margin_pct,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27
9033,2025-04-15 00:00:00,2025,Abril,15,2990,Consumidor Final,Nordeste,CE,Eletrônicos,Cadeira Gamer,E-commerce,1,"R$ 784,49",6%,"R$ 784,49","R$ 45,69","R$ 738,80","R$ 538,46","R$ 200,34","27,12",,,,,,,
9034,2025-08-17 00:00:00,2025,Agosto,17,1842,Pequenas Empresas,Sudeste,SP,Eletrônicos,Teclado Mecânico,Loja Física,6,"R$ 993,54",9%,"R$ 5.961,23","R$ 541,43","R$ 5.419,80","R$ 3.021,12","R$ 2.398,68","44,26",,,,,,,
9035,2025-06-25 00:00:00,2025,Junho,25,3402,Consumidor Final,Centro-Oeste,GO,Eletrônicos,Headset Gamer,E-commerce,1,"R$ 670,51",2%,"R$ 670,51","R$ 11,65","R$ 658,86","R$ 371,60","R$ 287,26","43,60",,,,,,,
9036,2025-03-16 00:00:00,2025,Março,16,2271,Corporativo,Nordeste,CE,Móveis,Mesa Gamer,Loja Física,4,"R$ 829,54",10%,"R$ 3.318,15","R$ 338,87","R$ 2.979,28","R$ 2.013,97","R$ 965,30","32,40",,,,,,,
9037,2025-11-30 00:00:00,2025,Novembro,30,1446,Corporativo,Sudeste,RJ,Eletrônicos,Cadeira Gamer,E-commerce,13,"R$ 865,86",12%,"R$ 11.256,20","R$ 1.384,97","R$ 9.871,23","R$ 6.404,82","R$ 3.466,41","35,12",,,,,,,
9038,2025-03-20 00:00:00,2025,Março,20,1512,Consumidor Final,Sudeste,MG,Eletrônicos,Cadeira Gamer,E-commerce,1,"R$ 814,57",1%,"R$ 814,57","R$ 10,30","R$ 804,28","R$ 552,54","R$ 251,73","31,30",,,,,,,
9039,2025-04-09 00:00:00,2025,Abril,9,3453,Pequenas Empresas,Sudeste,RJ,Móveis,Mesa Gamer,E-commerce,3,"R$ 875,28",6%,"R$ 2.625,83","R$ 156,18","R$ 2.469,65","R$ 1.629,99","R$ 839,66","34,00",,,,,,,
9040,2025-12-03 00:00:00,2025,Dezembro,3,3902,Pequenas Empresas,Sul,PR,Eletrônicos,Webcam 4K,Loja Física,18,"R$ 845,22",7%,"R$ 15.213,88","R$ 1.016,80","R$ 14.197,08","R$ 8.883,33","R$ 5.313,75","37,43",,,,,,,
9041,2025-10-26 00:00:00,2025,Outubro,26,1950,Pequenas Empresas,Nordeste,PE,Móveis,Mesa Gamer,E-commerce,4,"R$ 878,03",7%,"R$ 3.512,13","R$ 242,77","R$ 3.269,36","R$ 2.246,94","R$ 1.022,41","31,27",,,,,,,
9042,2025-04-11 00:00:00,2025,Abril,11,4125,Corporativo,Sudeste,SP,Móveis,Mesa Gamer,E-commerce,5,"R$ 831,88",8%,"R$ 4.159,41","R$ 321,36","R$ 3.838,04","R$ 2.470,14","R$ 1.367,90","35,64",,,,,,,
9043,2025-08-29 00:00:00,2025,Agosto,29,3035,Pequenas Empresas,Sudeste,RJ,Eletrônicos,Headset Gamer,Loja Física,8,"R$ 636,21",7%,"R$ 5.089,66","R$ 369,31","R$ 4.720,35","R$ 2.540,96","R$ 2.179,40","46,17",,,,,,,
9044,2025-05-25 00:00:00,2025,Maio,25,3891,Pequenas Empresas,Sul,RS,Móveis,Mesa Gamer,Loja Física,4,"R$ 809,46",8%,"R$ 3.237,85","R$ 267,39","R$ 2.970,47","R$ 1.911,64","R$ 1.058,83","35,65",,,,,,,
9045,2025-04-01 00:00:00,2025,Abril,1,3660,Corporativo,Sul,PR,Eletrônicos,Teclado Mecânico,E-commerce,10,"R$ 891,88",11%,"R$ 8.918,83","R$ 972,61","R$ 7.946,22","R$ 4.166,09","R$ 3.780,12","47,57",,,,,,,
9046,2025-10-18 00:00:00,2025,Outubro,18,4778,Corporativo,Sudeste,SP,Eletrônicos,Microfone Condensador,Loja Física,15,"R$ 851,35",8%,"R$ 12.770,23","R$ 1.006,10","R$ 11.764,13","R$ 6.276,21","R$ 5.487,92","46,65",,,,,,,
9047,2025-08-04 00:00:00,2025,Agosto,4,4072,Pequenas Empresas,Centro-Oeste,GO,Eletrônicos,Monitor Ultrawide,E-commerce,5,"R$ 907,76",9%,"R$ 4.538,82","R$ 414,72","R$ 4.124,09","R$ 2.428,11","R$ 1.695,98","41,12",,,,,,,
9048,2025-12-29 00:00:00,2025,Dezembro,29,4675,Consumidor Final,Sul,RS,Eletrônicos,Microfone Condensador,E-commerce,5,"R$ 978,60",5%,"R$ 4.893,02","R$ 233,18","R$ 4.659,84","R$ 3.105,92","R$ 1.553,92","33,35",,,,,,,
9049,2025-09-02 00:00:00,2025,Setembro,2,2019,Consumidor Final,Sudeste,RJ,Eletrônicos,Teclado Mecânico,E-commerce,3,"R$ 831,91",2%,"R$ 2.495,73","R$ 60,71","R$ 2.435,02","R$ 1.215,13","R$ 1.219,88","50,10",,,,,,,
9050,2025-06-13 00:00:00,2025,Junho,13,1027,Pequenas Empresas,Sudeste,MG,Eletrônicos,Microfone Condensador,E-commerce,6,"R$ 914,48",9%,"R$ 5.486,89","R$ 475,98","R$ 5.010,91","R$ 2.405,99","R$ 2.604,92","51,98",,,,,,,
9051,2025-11-20 00:00:00,2025,Novembro,20,2462,Consumidor Final,Sudeste,SP,Móveis,Mesa Gamer,E-commerce,2,"R$ 720,23",1%,"R$ 1.440,46","R$ 19,53","R$ 1.420,93","R$ 949,66","R$ 471,26","33,17",,,,,,,
9052,2025-08-01 00:00:00,2025,Agosto,1,3099,Consumidor Final,Nordeste,PE,Móveis,Mesa Gamer,E-commerce,1,"R$ 735,50",7%,"R$ 735,50","R$ 52,91","R$ 682,59","R$ 445,27","R$ 237,32","34,77",,,,,,,
9053,2025-12-04 00:00:00,2025,Dezembro,4,3710,Consumidor Final,Sul,PR,Eletrônicos,Mouse Gamer,Loja Física,1,"R$ 872,58",5%,"R$ 872,58","R$ 39,64","R$ 832,94","R$ 444,00","R$ 388,94","46,70",,,,,,,
9054,2025-12-08 00:00:00,2025,Dezembro,8,4320,Pequenas Empresas,Sudeste,RJ,Eletrônicos,Cadeira Gamer,E-commerce,3,"R$ 927,54",10%,"R$ 2.782,62","R$ 279,24","R$ 2.503,38","R$ 1.657,06","R$ 846,32","33,81",,,,,,,
9055,2025-02-15 00:00:00,2025,Fevereiro,15,2023,Corporativo,Sul,RS,Eletrônicos,Microfone Condensador,Loja Física,10,"R$ 842,47",8%,"R$ 8.424,74","R$ 682,69","R$ 7.742,04","R$ 4.566,11","R$ 3.175,93","41,02",,,,,,,
9056,2025-06-01 00:00:00,2025,Junho,1,3306,Corporativo,Nordeste,CE,Eletrônicos,Monitor Ultrawide,E-commerce,3,"R$ 943,42",9%,"R$ 2.830,26","R$ 241,24","R$ 2.589,02","R$ 1.368,85","R$ 1.220,17","47,13",,,,,,,
9057,2025-05-30 00:00:00,2025,Maio,30,4828,Corporativo,Sul,PR,Eletrônicos,Cadeira Gamer,Loja Física,8,"R$ 871,82",8%,"R$ 6.974,59","R$ 580,55","R$ 6.394,04","R$ 3.944,11","R$ 2.449,93","38,32",,,,,,,
9058,2025-04-19 00:00:00,2025,Abril,19,3134,Corporativo,Centro-Oeste,GO,Eletrônicos,Microfone Condensador,E-commerce,6,"R$ 897,19",10%,"R$ 5.383,14","R$ 546,84","R$ 4.836,31","R$ 2.843,40","R$ 1.992,91","41,21",,,,,,,
9059,2025-10-19 00:00:00,2025,Outubro,19,1271,Pequenas Empresas,Centro-Oeste,GO,Eletrônicos,Cadeira Gamer,Loja Física,3,"R$ 784,89",9%,"R$ 2.354,67","R$ 201,11","R$ 2.153,56","R$ 1.366,86","R$ 786,70","36,53",,,,,,,
9060,2025-09-04 00:00:00,2025,Setembro,4,4352,Pequenas Empresas,Sul,RS,Móveis,Mesa Gamer,E-commerce,3,"R$ 786,05",9%,"R$ 2.358,14","R$ 206,26","R$ 2.151,88","R$ 1.474,93","R$ 676,94","31,46",,,,,,,
9061,2025-01-17 00:00:00,2025,Janeiro,17,1931,Corporativo,Sudeste,SP,Eletrônicos,Webcam 4K,Loja Física,15,"R$ 974,43",15%,"R$ 14.616,52","R$ 2.218,63","R$ 12.397,89","R$ 7.934,71","R$ 4.463,18","36,00",,,,,,,
9062,2025-09-02 00:00:00,2025,Setembro,2,2040,Pequenas Empresas,Sudeste,RJ,Eletrônicos,Cadeira Gamer,E-commerce,2,"R$ 803,18",8%,"R$ 1.606,36","R$ 126,56","R$ 1.479,80","R$ 982,26","R$ 497,54","33,62",,,,,,,
9063,2025-07-29 00:00:00,2025,Julho,29,1473,Pequenas Empresas,Sul,RS,Eletrônicos,Mouse Gamer,E-commerce,7,"R$ 961,52",8%,"R$ 6.730,62","R$ 541,13","R$ 6.189,49","R$ 3.640,44","R$ 2.549,05","41,18",,,,,,,
9064,2025-11-19 00:00:00,2025,Novembro,19,3953,Pequenas Empresas,Centro-Oeste,GO,Eletrônicos,Teclado Mecânico,E-commerce,11,"R$ 894,61",8%,"R$ 9.840,69","R$ 803,48","R$ 9.037,20","R$ 5.731,37","R$ 3.305,83","36,58",,,,,,,
9065,2025-08-06 00:00:00,2025,Agosto,6,1400,Corporativo,Nordeste,CE,Eletrônicos,Mouse Gamer,E-commerce,12,"R$ 853,90",10%,"R$ 10.246,78","R$ 1.017,95","R$ 9.228,84","R$ 5.104,75","R$ 4.124,09","44,69",,,,,,,
9066,2025-01-24 00:00:00,2025,Janeiro,24,2084,Consumidor Final,Sudeste,RJ,Eletrônicos,Cadeira Gamer,E-commerce,7,"R$ 870,90",4%,"R$ 6.096,31","R$ 262,14","R$ 5.834,17","R$ 3.816,61","R$ 2.017,56","34,58",,,,,,,
9067,2025-09-05 00:00:00,2025,Setembro,5,4299,Pequenas Empresas,Centro-Oeste,GO,Eletrônicos,Monitor Ultrawide,E-commerce,5,"R$ 878,78",7%,"R$ 4.393,91","R$ 295,08","R$ 4.098,82","R$ 2.708,10","R$ 1.390,72","33,93",,,,,,,
9068,2025-08-27 00:00:00,2025,Agosto,27,3993,Pequenas Empresas,Centro-Oeste,GO,Eletrônicos,Microfone Condensador,Loja Física,4,"R$ 999,33",6%,"R$ 3.997,33","R$ 235,76","R$ 3.761,57","R$ 2.292,43","R$ 1.469,14","39,06",,,,,,,
9069,2025-05-08 00:00:00,2025,Maio,8,4907,Corporativo,Sudeste,MG,Eletrônicos,Microfone Condensador,E-commerce,8,"R$ 995,43",9%,"R$ 7.963,47","R$ 709,99","R$ 7.253,49","R$ 4.350,21","R$ 2.903,27","40,03",,,,,,,
9070,2025-07-27 00:00:00,2025,Julho,27,1254,Corporativo,Centro-Oeste,GO,Móveis,Mesa Gamer,E-commerce,5,"R$ 764,94",9%,"R$ 3.824,70","R$ 363,01","R$ 3.461,69","R$ 2.564,07","R$ 897,62","25,93",,,,,,,
9071,2025-11-21 00:00:00,2025,Novembro,21,1641,Pequenas Empresas,Centro-Oeste,GO,Eletrônicos,Webcam 4K,Loja Física,8,"R$ 896,43",10%,"R$ 7.171,41","R$ 684,20","R$ 6.487,21","R$ 3.538,35","R$ 2.948,86","45,46",,,,,,,
9072,2025-06-20 00:00:00,2025,Junho,20,2923,Pequenas Empresas,Sudeste,MG,Eletrônicos,Cadeira Gamer,Loja Física,5,"R$ 991,40",12%,"R$ 4.957,00","R$ 598,13","R$ 4.358,87","R$ 2.903,05","R$ 1.455,82","33,40",,,,,,,
9073,2025-12-19 00:00:00,2025,Dezembro,19,4961,Corporativo,Sul,PR,Eletrônicos,Webcam 4K,E-commerce,11,"R$ 900,61",17%,"R$ 9.906,69","R$ 1.642,28","R$ 8.264,41","R$ 4.342,06","R$ 3.922,34","47,46",,,,,,,
9074,2025-07-25 00:00:00,2025,Julho,25,2245,Corporativo,Nordeste,CE,Móveis,Mesa Gamer,E-commerce,4,"R$ 750,25",13%,"R$ 3.001,01","R$ 377,14","R$ 2.623,87","R$ 1.763,94","R$ 859,93","32,77",,,,,,,
9075,2025-01-21 00:00:00,2025,Janeiro,21,4369,Corporativo,Sul,PR,Eletrônicos,Cadeira Gamer,E-commerce,9,"R$ 783,56",11%,"R$ 7.052,05","R$ 777,17","R$ 6.274,89","R$ 3.673,08","R$ 2.601,80","41,46",,,,,,,
9076,2025-01-13 00:00:00,2025,Janeiro,13,2668,Consumidor Final,Sudeste,RJ,Eletrônicos,Mouse Gamer,Loja Física,3,"R$ 959,97",5%,"R$ 2.879,91","R$ 142,57","R$ 2.737,34","R$ 1.252,47","R$ 1.484,87","54,24",,,,,,,
9077,2025-10-22 00:00:00,2025,Outubro,22,4228,Pequenas Empresas,Sudeste,RJ,Eletrônicos,Mouse Gamer,E-commerce,1,"R$ 935,77",7%,"R$ 935,77","R$ 62,83","R$ 872,94","R$ 492,92","R$ 380,02","43,53",,,,,,,
9078,2025-02-15 00:00:00,2025,Fevereiro,15,1469,Pequenas Empresas,Sul,RS,Eletrônicos,Cadeira Gamer,Loja Física,9,"R$ 846,59",8%,"R$ 7.619,30","R$ 588,72","R$ 7.030,58","R$ 4.989,06","R$ 2.041,52","29,04",,,,,,,
9079,2025-06-07 00:00:00,2025,Junho,7,4582,Pequenas Empresas,Sudeste,RJ,Eletrônicos,Microfone Condensador,E-commerce,4,"R$ 878,94",8%,"R$ 3.515,77","R$ 271,13","R$ 3.244,63","R$ 1.884,69","R$ 1.359,95","41,91",,,,,,,
9080,2025-07-23 00:00:00,2025,Julho,23,4788,Corporativo,Nordeste,BA,Eletrônicos,Headset Gamer,Loja Física,15,"R$ 685,85",13%,"R$ 10.287,68","R$ 1.295,29","R$ 8.992,40","R$ 5.178,67","R$ 3.813,73","42,41",,,,,,,
9081,2025-02-27 00:00:00,2025,Fevereiro,27,4739,Consumidor Final,Sudeste,SP,Eletrônicos,Headset Gamer,Loja Física,2,"R$ 708,16",4%,"R$ 1.416,33","R$ 49,81","R$ 1.366,52","R$ 796,99","R$ 569,53","41,68",,,,,,,
9082,2025-01-10 00:00:00,2025,Janeiro,10,3041,Pequenas Empresas,Nordeste,PE,Móveis,Mesa Gamer,Loja Física,4,"R$ 877,25",9%,"R$ 3.508,99","R$ 325,11","R$ 3.183,88","R$ 2.162,80","R$ 1.021,09","32,07",,,,,,,
9083,2025-07-13 00:00:00,2025,Julho,13,3875,Pequenas Empresas,Sul,PR,Eletrônicos,Monitor Ultrawide,Loja Física,2,"R$ 917,59",9%,"R$ 1.835,18","R$ 171,26","R$ 1.663,92","R$ 1.006,97","R$ 656,95","39,48",,,,,,,
9084,2025-06-11 00:00:00,2025,Junho,11,2045,Pequenas Empresas,Sul,SC,Eletrônicos,Microfone Condensador,E-commerce,4,"R$ 1.030,35",8%,"R$ 4.121,40","R$ 350,13","R$ 3.771,27","R$ 2.127,56","R$ 1.643,71","43,59",,,,,,,
9085,2025-01-03 00:00:00,2025,Janeiro,3,2929,Pequenas Empresas,Sudeste,SP,Eletrônicos,Microfone Condensador,Loja Física,4,"R$ 1.047,10",8%,"R$ 4.188,40","R$ 322,16","R$ 3.866,23","R$ 2.199,64","R$ 1.666,59","43,11",,,,,,,
9086,2025-02-17 00:00:00,2025,Fevereiro,17,3101,Corporativo,Sudeste,RJ,Eletrônicos,Teclado Mecânico,Loja Física,8,"R$ 861,14",9%,"R$ 6.889,15","R$ 623,08","R$ 6.266,06","R$ 3.593,94","R$ 2.672,12","42,64",,,,,,,
9087,2025-04-07 00:00:00,2025,Abril,7,1493,Consumidor Final,Centro-Oeste,GO,Eletrônicos,Cadeira Gamer,E-commerce,2,"R$ 930,33",6%,"R$ 1.860,65","R$ 112,00","R$ 1.748,65","R$ 1.205,68","R$ 542,97","31,05",,,,,,,
9088,2025-03-19 00:00:00,2025,Março,19,4868,Corporativo,Sudeste,MG,Eletrônicos,Microfone Condensador,Loja Física,10,"R$ 979,10",12%,"R$ 9.790,99","R$ 1.135,59","R$ 8.655,40","R$ 5.722,03","R$ 2.933,36","33,89",,,,,,,
9089,2025-05-05 00:00:00,2025,Maio,5,2289,Corporativo,Centro-Oeste,GO,Eletrônicos,Teclado Mecânico,E-commerce,14,"R$ 810,90",12%,"R$ 11.352,59","R$ 1.340,59","R$ 10.012,00","R$ 5.714,04","R$ 4.297,96","42,93",,,,,,,
9090,2025-02-02 00:00:00,2025,Fevereiro,2,1545,Corporativo,Sudeste,RJ,Eletrônicos,Mouse Gamer,Loja Física,13,"R$ 920,03",9%,"R$ 11.960,41","R$ 1.051,68","R$ 10.908,73","R$ 5.666,25","R$ 5.242,49","48,06",,,,,,,
9091,2025-09-26 00:00:00,2025,Setembro,26,4555,Corporativo,Centro-Oeste,GO,Eletrônicos,Monitor Ultrawide,E-commerce,9,"R$ 839,59",12%,"R$ 7.556,29","R$ 912,99","R$ 6.643,30","R$ 4.354,32","R$ 2.288,98","34,46",,,,,,,
9092,2025-02-18 00:00:00,2025,Fevereiro,18,3418,Corporativo,Sudeste,RJ,Eletrônicos,Headset Gamer,E-commerce,10,"R$ 652,73",11%,"R$ 6.527,27","R$ 719,39","R$ 5.807,88","R$ 3.103,86","R$ 2.704,01","46,56",,,,,,,
9093,2025-05-09 00:00:00,2025,Maio,9,3344,Corporativo,Nordeste,CE,Eletrônicos,Mouse Gamer,Loja Física,10,"R$ 881,71",11%,"R$ 8.817,15","R$ 990,02","R$ 7.827,13","R$ 4.348,75","R$ 3.478,38","44,44",,,,,,,
9094,2025-02-24 00:00:00,2025,Fevereiro,24,3885,Corporativo,Centro-Oeste,GO,Eletrônicos,Cadeira Gamer,Loja Física,8,"R$ 953,93",11%,"R$ 7.631,44","R$ 830,37","R$ 6.801,08","R$ 4.385,06","R$ 2.416,01","35,52",,,,,,,
9095,2025-08-08 00:00:00,2025,Agosto,8,2776,Corporativo,Centro-Oeste,GO,Eletrônicos,Teclado Mecânico,E-commerce,11,"R$ 889,94",10%,"R$ 9.789,30","R$ 986,73","R$ 8.802,57","R$ 5.036,46","R$ 3.766,11","42,78",,,,,,,
9096,2025-12-11 00:00:00,2025,Dezembro,11,1985,Pequenas Empresas,Sudeste,RJ,Eletrônicos,Monitor Ultrawide,Loja Física,5,"R$ 753,21",8%,"R$ 3.766,06","R$ 313,95","R$ 3.452,11","R$ 2.233,04","R$ 1.219,07","35,31",,,,,,,
9097,2025-06-21 00:00:00,2025,Junho,21,4312,Pequenas Empresas,Sudeste,MG,Eletrônicos,Microfone Condensador,Loja Física,8,"R$ 837,57",6%,"R$ 6.700,59","R$ 424,52","R$ 6.276,07","R$ 3.761,86","R$ 2.514,21","40,06",,,,,,,
9098,2025-04-15 00:00:00,2025,Abril,15,2041,Pequenas Empresas,Nordeste,CE,Eletrônicos,Teclado Mecânico,E-commerce,8,"R$ 796,72",5%,"R$ 6.373,76","R$ 340,69","R$ 6.033,07","R$ 3.218,56","R$ 2.814,51","46,65",,,,,,,
9099,2025-09-28 00:00:00,2025,Setembro,28,4485,Corporativo,Sudeste,RJ,Eletrônicos,Monitor Ultrawide,Loja Física,7,"R$ 942,42",10%,"R$ 6.596,93","R$ 652,50","R$ 5.944,43","R$ 3.769,11","R$ 2.175,33","36,59",,,,,,,
9100,2025-11-05 00:00:00,2025,Novembro,5,2963,Corporativo,Centro-Oeste,GO,Eletrônicos,Monitor Ultrawide,Loja Física,7,"R$ 775,61",13%,"R$ 5.429,24","R$ 715,03","R$ 4.714,21","R$ 2.858,59","R$ 1.855,63","39,36",,,,,,,
9101,2025-02-07 00:00:00,2025,Fevereiro,7,3676,Corporativo,Sul,PR,Eletrônicos,Cadeira Gamer,E-commerce,6,"R$ 806,65",9%,"R$ 4.839,92","R$ 432,80","R$ 4.407,12","R$ 2.798,85","R$ 1.608,27","36,49",,,,,,,
9102,2025-01-04 00:00:00,2025,Janeiro,4,4323,Corporativo,Sul,SC,Móveis,Mesa Gamer,Loja Física,8,"R$ 837,40",10%,"R$ 6.699,23","R$ 702,83","R$ 5.996,40","R$ 3.892,73","R$ 2.103,67","35,08",,,,,,,
9103,2025-03-18 00:00:00,2025,Março,18,4174,Corporativo,Sudeste,RJ,Eletrônicos,Mouse Gamer,E-commerce,15,"R$ 961,93",9%,"R$ 14.428,94","R$ 1.345,94","R$ 13.083,00","R$ 6.623,54","R$ 6.459,46","49,37",,,,,,,
9104,2025-09-19 00:00:00,2025,Setembro,19,4094,Pequenas Empresas,Sudeste,SP,Móveis,Mesa Gamer,E-commerce,5,"R$ 807,85",4%,"R$ 4.039,24","R$ 158,98","R$ 3.880,26","R$ 2.759,11","R$ 1.121,15","28,89",,,,,,,
9105,2025-08-13 00:00:00,2025,Agosto,13,1328,Pequenas Empresas,Sudeste,RJ,Eletrônicos,Cadeira Gamer,Loja Física,3,"R$ 957,32",7%,"R$ 2.871,97","R$ 189,41","R$ 2.682,56","R$ 1.715,52","R$ 967,05","36,05",,,,,,,
9106,2025-07-17 00:00:00,2025,Julho,17,1160,Corporativo,Sudeste,MG,Eletrônicos,Mouse Gamer,E-commerce,11,"R$ 912,48",14%,"R$ 10.037,25","R$ 1.371,24","R$ 8.666,01","R$ 3.961,27","R$ 4.704,73","54,29",,,,,,,
9107,2025-06-26 00:00:00,2025,Junho,26,3867,Consumidor Final,Nordeste,CE,Eletrônicos,Microfone Condensador,E-commerce,3,"R$ 960,61",2%,"R$ 2.881,84","R$ 49,69","R$ 2.832,14","R$ 1.704,76","R$ 1.127,38","39,81",,,,,,,
9108,2025-04-09 00:00:00,2025,Abril,9,3018,Pequenas Empresas,Nordeste,PE,Eletrônicos,Webcam 4K,E-commerce,6,"R$ 878,06",7%,"R$ 5.268,36","R$ 390,17","R$ 4.878,19","R$ 2.955,44","R$ 1.922,75","39,42",,,,,,,
9109,2025-10-29 00:00:00,2025,Outubro,29,2022,Consumidor Final,Centro-Oeste,GO,Eletrônicos,Cadeira Gamer,E-commerce,3,"R$ 853,97",4%,"R$ 2.561,90","R$ 100,77","R$ 2.461,13","R$ 1.632,57","R$ 828,57","33,67",,,,,,,
9110,2025-02-23 00:00:00,2025,Fevereiro,23,4431,Pequenas Empresas,Sul,PR,Eletrônicos,Headset Gamer,Loja Física,7,"R$ 701,90",6%,"R$ 4.913,30","R$ 319,05","R$ 4.594,25","R$ 2.767,90","R$ 1.826,34","39,75",,,,,,,
9111,2025-11-14 00:00:00,2025,Novembro,14,4066,Corporativo,Sudeste,MG,Eletrônicos,Microfone Condensador,E-commerce,10,"R$ 881,72",12%,"R$ 8.817,18","R$ 1.044,12","R$ 7.773,06","R$ 4.477,37","R$ 3.295,69","42,40",,,,,,,
9112,2025-04-14 00:00:00,2025,Abril,14,4759,Pequenas Empresas,Centro-Oeste,GO,Eletrônicos,Monitor Ultrawide,E-commerce,5,"R$ 757,16",9%,"R$ 3.785,82","R$ 352,84","R$ 3.432,98","R$ 2.172,42","R$ 1.260,56","36,72",,,,,,,
9113,2025-03-18 00:00:00,2025,Março,18,2869,Consumidor Final,Sudeste,MG,Eletrônicos,Cadeira Gamer,E-commerce,5,"R$ 787,03",6%,"R$ 3.935,13","R$ 228,41","R$ 3.706,72","R$ 2.547,44","R$ 1.159,28","31,27",,,,,,,
9114,2025-06-11 00:00:00,2025,Junho,11,2909,Corporativo,Sul,RS,Eletrônicos,Monitor Ultrawide,E-commerce,2,"R$ 882,02",11%,"R$ 1.764,03","R$ 188,62","R$ 1.575,41","R$ 927,77","R$ 647,65","41,11",,,,,,,
9115,2025-04-03 00:00:00,2025,Abril,3,4001,Consumidor Final,Centro-Oeste,GO,Eletrônicos,Cadeira Gamer,E-commerce,4,"R$ 823,84",3%,"R$ 3.295,34","R$ 106,06","R$ 3.189,29","R$ 2.200,87","R$ 988,42","30,99",,,,,,,
9116,2025-08-25 00:00:00,2025,Agosto,25,2006,Corporativo,Nordeste,CE,Eletrônicos,Monitor Ultrawide,E-commerce,7,"R$ 791,03",10%,"R$ 5.537,24","R$ 561,86","R$ 4.975,38","R$ 3.130,13","R$ 1.845,25","37,09",,,,,,,
9117,2025-06-04 00:00:00,2025,Junho,4,3125,Pequenas Empresas,Sul,PR,Eletrônicos,Microfone Condensador,Loja Física,7,"R$ 846,00",7%,"R$ 5.922,01","R$ 397,73","R$ 5.524,27","R$ 3.379,77","R$ 2.144,50","38,82",,,,,,,
9118,2025-08-17 00:00:00,2025,Agosto,17,4229,Pequenas Empresas,Sudeste,SP,Móveis,Mesa Gamer,Loja Física,8,"R$ 713,86",6%,"R$ 5.710,90","R$ 340,76","R$ 5.370,15","R$ 3.549,00","R$ 1.821,15","33,91",,,,,,,
9119,2025-12-24 00:00:00,2025,Dezembro,24,3149,Consumidor Final,Centro-Oeste,GO,Eletrônicos,Headset Gamer,E-commerce,4,"R$ 749,21",7%,"R$ 2.996,85","R$ 216,23","R$ 2.780,61","R$ 1.760,05","R$ 1.020,56","36,70",,,,,,,
9120,2025-04-23 00:00:00,2025,Abril,23,1975,Consumidor Final,Sudeste,SP,Móveis,Mesa Gamer,Loja Física,2,"R$ 711,73",4%,"R$ 1.423,46","R$ 51,16","R$ 1.372,29","R$ 865,22","R$ 507,07","36,95",,,,,,,
9121,2025-06-06 00:00:00,2025,Junho,6,3715,Corporativo,Centro-Oeste,GO,Móveis,Mesa Gamer,E-commerce,7,"R$ 817,44",9%,"R$ 5.722,11","R$ 518,80","R$ 5.203,31","R$ 3.287,87","R$ 1.915,44","36,81",,,,,,,
9122,2025-01-19 00:00:00,2025,Janeiro,19,2534,Consumidor Final,Sul,RS,Eletrônicos,Microfone Condensador,E-commerce,1,"R$ 1.054,95",3%,"R$ 1.054,95","R$ 33,28","R$ 1.021,68","R$ 558,66","R$ 463,01","45,32",,,,,,,
9123,2025-01-31 00:00:00,2025,Janeiro,31,3812,Corporativo,Centro-Oeste,GO,Eletrônicos,Headset Gamer,Loja Física,8,"R$ 777,50",9%,"R$ 6.220,04","R$ 575,33","R$ 5.644,71","R$ 3.148,67","R$ 2.496,04","44,22",,,,,,,
9124,2025-05-19 00:00:00,2025,Maio,19,3731,Consumidor Final,Sul,SC,Eletrônicos,Teclado Mecânico,E-commerce,6,"R$ 969,08",5%,"R$ 5.814,49","R$ 310,45","R$ 5.504,03","R$ 2.882,87","R$ 2.621,16","47,62",,,,,,,
9125,2025-01-05 00:00:00,2025,Janeiro,5,3601,Corporativo,Sudeste,MG,Eletrônicos,Mouse Gamer,E-commerce,18,"R$ 892,55",12%,"R$ 16.065,90","R$ 2.001,08","R$ 14.064,81","R$ 6.762,73","R$ 7.302,08","51,92",,,,,,,
9126,2025-05-31 00:00:00,2025,Maio,31,3407,Corporativo,Nordeste,PE,Eletrônicos,Cadeira Gamer,Loja Física,4,"R$ 987,51",9%,"R$ 3.950,02","R$ 340,62","R$ 3.609,40","R$ 2.162,81","R$ 1.446,59","40,08",,,,,,,
9127,2025-02-02 00:00:00,2025,Fevereiro,2,1370,Pequenas Empresas,Nordeste,BA,Eletrônicos,Cadeira Gamer,E-commerce,3,"R$ 829,45",4%,"R$ 2.488,35","R$ 105,53","R$ 2.382,82","R$ 1.606,71","R$ 776,11","32,57",,,,,,,
9128,2025-05-04 00:00:00,2025,Maio,4,1947,Corporativo,Nordeste,CE,Eletrônicos,Headset Gamer,E-commerce,21,"R$ 696,52",11%,"R$ 14.626,99","R$ 1.663,58","R$ 12.963,41","R$ 7.898,46","R$ 5.064,96","39,07",,,,,,,
9129,2025-10-11 00:00:00,2025,Outubro,11,1065,Pequenas Empresas,Sudeste,SP,Móveis,Mesa Gamer,Loja Física,4,"R$ 709,73",9%,"R$ 2.838,90","R$ 251,57","R$ 2.587,33","R$ 1.832,79","R$ 754,54","29,16",,,,,,,
